"GeneNames","value1","value2","log2(Fold_change)","log2(Fold_change) normalized","z-score","p-value","q-value(Benjamini et al. 1995)","q-value(Storey et al. 2003)","Signature(q-value(Storey et al. 2003) < 0.01)","mu","clr","pch"
"Pyroxd1",123,173,-0.492113722297485,-0.5037631724795,-2.98215564170217,0.00286226445733251,0.00506946812394982,0.00117239216014374,FALSE,7.18857136648798,"purple","3"
"Vamp3",1223,1071,0.19146592377713,0.179816473595115,2.9817822884099,0.00286575711995539,0.00507497727070378,0.00117366623472227,FALSE,10.1604757266388,"purple","3"
"Cox20",223,163,0.452171745689228,0.440522295507212,2.98131785211191,0.00287010728034391,0.00508200329106228,0.00117529110955804,FALSE,7.57481402707569,"purple","3"
"Hprt",870,991,-0.187869656450397,-0.199519106632413,-2.98002209827778,0.00288227589860993,0.00510286947520862,0.00118011673427983,FALSE,9.85880641896129,"purple","3"
"Taldo1",1067,926,0.204476077564189,0.192826627382174,2.9798839641662,0.00288357591081874,0.00510449054861009,0.00118049163233628,FALSE,9.95710642204233,"purple","3"
"Adnp",83,125,-0.590744853315162,-0.602394303497178,-2.97983904749357,0.00288399874736282,0.00510455862521368,0.00118050737609369,FALSE,6.67041185800451,"purple","3"
"Rab3gap2",1281,1425,-0.15369144359782,-0.165340893779835,-2.97899113723121,0.00289199143073345,0.00511802321430441,0.00118362126857779,FALSE,10.3999004821406,"purple","3"
"Naa40",871,992,-0.18766740178801,-0.199316851970026,-2.97860743209742,0.00289561500347158,0.00512375313072653,0.00118494639952394,FALSE,9.86036260949287,"purple","3"
"Alyref2",51,25,1.02856915219677,1.01691970201476,2.97836132728855,0.00289794130938534,0.00512718632942143,0.00118574037931348,FALSE,5.15814076587311,"red","4"
"Hars2",313,389,-0.313607498053575,-0.32525694823559,-2.97797823783008,0.00290156585743127,0.00513291522401588,0.00118706527394633,FALSE,8.44682259595941,"purple","3"
"Nhp2l1",783,664,0.237829065944116,0.2261796157621,2.97692029137647,0.00291159697434113,0.00514997440320328,0.00119101047045389,FALSE,9.49395396431898,"purple","3"
"Capzb",1197,1047,0.193161710012692,0.181512259830677,2.97685707565755,0.0029121973669552,0.00515035038396125,0.00119109742176362,FALSE,10.1286265819372,"purple","3"
"Gnpat",820,698,0.232396873295793,0.220747423113777,2.97608398774537,0.00291954893184483,0.00516266442275624,0.00119369551229851,FALSE,9.56328166285755,"purple","3"
"Best3",23,7,1.71620703399941,1.70455758381739,2.97598483991275,0.0029204929878657,0.00516261522513897,0.00119369551229851,FALSE,3.66545843905731,"red","4"
"Csf2",23,7,1.71620703399941,1.70455758381739,2.97598483991275,0.0029204929878657,0.00516261522513897,0.00119369551229851,FALSE,3.66545843905731,"red","4"
"Chad",23,7,1.71620703399941,1.70455758381739,2.97598483991275,0.0029204929878657,0.00516261522513897,0.00119369551229851,FALSE,3.66545843905731,"red","4"
"Rwdd2a",23,7,1.71620703399941,1.70455758381739,2.97598483991275,0.0029204929878657,0.00516261522513897,0.00119369551229851,FALSE,3.66545843905731,"red","4"
"Gmeb1",391,475,-0.280758905910957,-0.292408356092973,-2.97530156180356,0.00292700653729653,0.00517103190305945,0.00119588033986424,FALSE,8.75140425026283,"purple","3"
"Snora81",22,46,-1.06413033741972,-1.07577978760173,-2.9739357515376,0.0029400662785827,0.00519341316567947,0.00120105634969176,FALSE,4.99149678734716,"red","4"
"Ttyh2",509,415,0.294554319841408,0.282904869659393,2.97273549646131,0.00295158687156719,0.00521307004314568,0.00120560230371905,FALSE,8.84424468615499,"purple","3"
"Atp6v0a2",1444,1278,0.176182905940175,0.16453345575816,2.97253418619429,0.0029535231679077,0.00521579623268807,0.00120623277681177,FALSE,10.4077635739171,"purple","3"
"Csnk1g1",1045,1176,-0.170385117868118,-0.182034568050134,-2.9708196926064,0.00297006100185134,0.0052443039628488,0.00121282562610616,FALSE,10.1144797859023,"purple","3"
"Wdr73",208,271,-0.381709323212779,-0.393358773394794,-2.97074587826196,0.00297077490109056,0.00524486714789718,0.00121295587127573,FALSE,7.89129437974748,"purple","3"
"Ogfod2",180,239,-0.409013711651074,-0.420663161833089,-2.96940746675144,0.00298374660367516,0.00526706831008988,0.00121809023012056,FALSE,7.69635995215521,"purple","3"
"Prune2",2031,1831,0.149558448498816,0.1379089983168,2.96862512433318,0.00299135287046237,0.00527979347683948,0.00121884190128097,FALSE,10.9131953000467,"purple","3"
"Drap1",799,679,0.234783928683244,0.223134478501229,2.96826392893677,0.00299487053157515,0.00527268734711892,0.00121915717411413,FALSE,9.52465972858635,"purple","3"
"Arl4a",99,61,0.698619282516723,0.686969832334707,2.96820033240584,0.00299549028510142,0.00527238051506254,0.00121915717411413,FALSE,6.28004697882125,"purple","3"
"Mgat3",99,61,0.698619282516723,0.686969832334707,2.96820033240584,0.00299549028510142,0.00527238051506254,0.00121915717411413,FALSE,6.28004697882125,"purple","3"
"Gm14295",99,61,0.698619282516723,0.686969832334707,2.96820033240584,0.00299549028510142,0.00527238051506254,0.00121915717411413,FALSE,6.28004697882125,"purple","3"
"Smg5",1595,1420,0.167665494260186,0.156016044078171,2.96676753221584,0.00300948409181522,0.00529560735912364,0.0012246903223841,FALSE,10.5555079615221,"purple","3"
"Ascc3",1929,2101,-0.123223018623943,-0.134872468805958,-2.96639038464637,0.00301317750080524,0.00530140397597955,0.00122603087882732,FALSE,10.9752489373611,"purple","3"
"Dph2",307,382,-0.315333982665571,-0.326983432847586,-2.96583826704569,0.00301859185016305,0.00531022648962316,0.00122796098330261,FALSE,8.41976183670296,"purple","3"
"Hmg20a",671,778,-0.21345738878601,-0.225106838968025,-2.96582513691589,0.00301872071894051,0.00530974982086491,0.00122796098330261,FALSE,9.49689765059319,"purple","3"
"Polr1b",728,839,-0.204732360241128,-0.216381810423143,-2.96501549495443,0.00302667684465597,0.0053230391334964,0.00123094044184445,FALSE,9.61016082031926,"purple","3"
"Slc26a10",5,19,-1.92599941855622,-1.93764886873824,-2.9649574893917,0.0030272475827318,0.00532298548807392,0.00123094044184445,FALSE,3.28492780416547,"red","4"
"Snora3",5,19,-1.92599941855622,-1.93764886873824,-2.9649574893917,0.0030272475827318,0.00532298548807392,0.00123094044184445,FALSE,3.28492780416547,"red","4"
"Ssb",1378,1526,-0.147179074130239,-0.158828524312255,-2.96469476948181,0.00302983381000929,0.00532647511211589,0.00123182896311022,FALSE,10.5019497097694,"purple","3"
"Rab11fip2",542,445,0.284487515500111,0.272838065318095,2.96360278536455,0.00304060496426248,0.00534470336537469,0.00123604452590521,FALSE,8.93990528360382,"purple","3"
"Snip1",395,479,-0.278173002671714,-0.28982245285373,-2.96270837669774,0.00304945327178577,0.00535954730668542,0.00123947741471974,FALSE,8.76479534440032,"purple","3"
"Gorasp1",240,307,-0.35520424976166,-0.366853699943675,-2.96244101897445,0.00305210277405574,0.00536349409017602,0.00124039016886062,FALSE,8.08449272048935,"purple","3"
"Birc6",3747,3976,-0.0855817792331734,-0.0972312294151889,-2.96143720081641,0.00306206931417621,0.0053795846662601,0.00124407068473645,FALSE,11.9143111519457,"purple","3"
"Ston1",646,751,-0.217278742820348,-0.228928193002363,-2.96140653247665,0.00306237427552239,0.00537940878028271,0.00124407068473645,FALSE,9.4440297261041,"purple","3"
"Tmem110",347,271,0.35664281122439,0.344993361042374,2.96111833984529,0.00306524137298733,0.00538373302913262,0.00124507073352385,FALSE,8.26047044696607,"purple","3"
"4931440F15Rik",62,33,0.909802191028422,0.898152740846406,2.96067021736699,0.00306970440264968,0.00539085882930279,0.00124671868396954,FALSE,5.49929521487266,"purple","3"
"Arf4",1281,1424,-0.152678670624752,-0.164328120806767,-2.96022408463009,0.00307415350149464,0.00539795828372985,0.00124820729223281,FALSE,10.399394095654,"purple","3"
"Eif3c",2768,2969,-0.101133150349931,-0.112782600531946,-2.96022117474958,0.00307418253983212,0.00539729562783853,0.00124820729223281,FALSE,11.4851948028117,"purple","3"
"Zfp513",318,394,-0.309168864172021,-0.320818314354036,-2.95843187531579,0.00309208579207323,0.00542801048496133,0.00125531057344699,FALSE,8.46746738737037,"purple","3"
"Palm",1129,1264,-0.162950977404101,-0.174600427586117,-2.95800806317638,0.00309634024550992,0.00543476056838114,0.00125687163363875,FALSE,10.2223052594751,"purple","3"
"Zfp599",151,103,0.55190421214186,0.540254761959845,2.95711132489295,0.00310535978506599,0.0054498715403299,0.00126036627737883,FALSE,6.96245263325415,"purple","3"
"Inpp5d",45,21,1.09953567355091,1.0878862233689,2.95634064545232,0.00311313053813272,0.00546242631253254,0.00126318631052872,FALSE,4.94208525955422,"red","4"
"2810410L24Rik",45,21,1.09953567355091,1.0878862233689,2.95634064545232,0.00311313053813272,0.00546242631253254,0.00126318631052872,FALSE,4.94208525955422,"red","4"
"9530027J09Rik",9,26,-1.53051471669878,-1.5421641668808,-2.95629119123141,0.00311362978936173,0.00546221976257909,0.00126322199292979,FALSE,3.9351823597917,"red","4"
"Ndufb2",182,241,-0.405094696031266,-0.416744146213281,-2.95603370886047,0.00311623031009921,0.00546605976992703,0.00126411005345202,FALSE,7.71034198821433,"purple","3"
"Hnrnpab",2197,1989,0.143491593589532,0.131842143407517,2.95486697298207,0.0031280389446873,0.00548604822840034,0.00126850578794285,FALSE,11.0295733576285,"purple","3"
"Sdhaf4",28,10,1.48542682717024,1.47377737698823,2.9548406744217,0.00312830558418908,0.0054854292147661,0.00126850578794285,FALSE,4.06464150847248,"red","4"
"Gm166",28,10,1.48542682717024,1.47377737698823,2.9548406744217,0.00312830558418908,0.0054854292147661,0.00126850578794285,FALSE,4.06464150847248,"red","4"
"Api5",1412,1249,0.176966611663223,0.165317161481208,2.95300746825531,0.00314694349525875,0.0055170177712259,0.00127589487185085,FALSE,10.3750410674396,"purple","3"
"Snhg4",300,230,0.383328639551507,0.371679189369491,2.95256652140759,0.00315144160626807,0.00552417430454592,0.00127754992980823,FALSE,8.03715437072013,"purple","3"
"Zc3h14",1478,1630,-0.14122569497229,-0.152875145154305,-2.9522670307034,0.00315450006053178,0.00552880570197467,0.00127862101140953,FALSE,10.6000434016323,"purple","3"
"Mrpl34",255,191,0.416924608823109,0.405275158641094,2.95094717449948,0.00316801093714718,0.00555175313345402,0.0012839279564586,FALSE,7.7858911324473,"purple","3"
"AY358078",42,19,1.14438990933518,1.13274045915316,2.9508294901623,0.00316921818541172,0.00555313596810498,0.00128424775815455,FALSE,4.82012246811117,"red","4"
"Psme2",339,417,-0.298762110308319,-0.310411560490334,-2.95014927945603,0.003176204251478,0.00556464280470025,0.0012869088903843,FALSE,8.5545225182905,"purple","3"
"B3galt1",270,204,0.404390255079337,0.392740804897321,2.94898757277937,0.00318816795794743,0.00558486617616962,0.00129158585482764,FALSE,7.87462046951116,"purple","3"
"Ephx2",21,6,1.8073549220576,1.79570547187559,2.94876573868801,0.00319045715623624,0.00558740222007349,0.00129200197245295,FALSE,3.48863996174996,"red","4"
"Clca1",21,6,1.8073549220576,1.79570547187559,2.94876573868801,0.00319045715623624,0.00558740222007349,0.00129200197245295,FALSE,3.48863996174996,"red","4"
"Scube2",21,6,1.8073549220576,1.79570547187559,2.94876573868801,0.00319045715623624,0.00558740222007349,0.00129200197245295,FALSE,3.48863996174996,"red","4"
"Cnn3",1247,1095,0.187530595341135,0.17588114515912,2.94701628479476,0.00320856305668316,0.00561762918823366,0.00129916280324657,FALSE,10.1904804521591,"purple","3"
"Agbl3",91,55,0.726434926674036,0.714785476492021,2.94673337656049,0.00321149978347098,0.00562202967631092,0.00130018048352317,FALSE,6.14457717686168,"purple","3"
"Eif2s2",1378,1525,-0.146233354633319,-0.157882804815334,-2.94655895128672,0.00321331162413288,0.00562446004593181,0.00130074254372754,FALSE,10.5014768500209,"purple","3"
"Ankrd13d",36,65,-0.852442811586142,-0.864092261768158,-2.9456259102454,0.00322301940591087,0.00564070871250611,0.00130450029677751,FALSE,5.59614640723538,"purple","3"
"Arih1",2262,2445,-0.112235535849777,-0.123884986031792,-2.9450041883918,0.00322950291061208,0.00565131093067972,0.00130678279395907,FALSE,11.1995009819147,"purple","3"
"Adipor2",1104,1237,-0.164105328198202,-0.175754778380218,-2.94499759578143,0.00322957172399057,0.00565068675818112,0.00130678279395907,FALSE,10.1905771208773,"purple","3"
"Ankzf1",220,284,-0.368387405980021,-0.380036856162037,-2.94496277143335,0.00322993524118032,0.00565057831680604,0.00130678279395907,FALSE,7.96555341651467,"purple","3"
"1110002L01Rik",64,101,-0.658211482751795,-0.66986093293381,-2.94390874793588,0.00324095542025318,0.00566911064027426,0.00131106867764788,FALSE,6.3291057413759,"purple","3"
"Rrnad1",151,205,-0.441075360180368,-0.452724810362383,-2.94329558509287,0.00324738199990012,0.00567960397190485,0.00131349542132921,FALSE,7.45894241941526,"purple","3"
"Ints5",926,797,0.216432469269764,0.204783019087748,2.9420239218761,0.00326074736802553,0.00570222873944943,0.00131872774540065,FALSE,9.74665214862535,"purple","3"
"Gnb5",242,180,0.42701014094492,0.415360690762904,2.94113600685625,0.00327010917753458,0.00571784725183137,0.00132233976564064,FALSE,7.70535816680214,"purple","3"
"Fam160a2",624,520,0.263034405833794,0.251384955651779,2.94078686528761,0.00327379708451348,0.00572354203295668,0.00132365677101119,FALSE,9.15388501594535,"purple","3"
"Prss36",59,31,0.928446738974967,0.916797288792951,2.93859753253499,0.00329700903280324,0.00576336448014045,0.00133286632194128,FALSE,5.41841967987436,"purple","3"
"Ppp1r16a",395,314,0.33108809417284,0.319438643990824,2.93826307472406,0.00330056822320627,0.00576882679707544,0.00133412956640682,FALSE,8.46016479597805,"purple","3"
"Glipr2",614,511,0.264915364432557,0.253265914250542,2.93799528507307,0.00330342047538187,0.00577305223227677,0.00133510676302432,FALSE,9.1296371631539,"purple","3"
"Pdcd2l",178,236,-0.406909618395444,-0.418559068577459,-2.93702339071024,0.00331379108192641,0.00579041389052405,0.00133912191244799,FALSE,7.67918824016412,"purple","3"
"Lipe",96,59,0.702319451359315,0.690670001177299,2.93674085925155,0.00331681139431899,0.00579492899836287,0.00134016610030025,FALSE,6.2338027750415,"purple","3"
"Klf3",837,954,-0.188761643455168,-0.200411093637183,-2.9364733185177,0.00331967376417772,0.00579916700714025,0.00134114620474981,FALSE,9.80346463427793,"purple","3"
"Tpst2",877,752,0.221844180767096,0.210194730585081,2.93602583456386,0.00332446634280831,0.00580677535610869,0.00134290575199701,FALSE,9.66551094206119,"purple","3"
"Ccng1",3713,3436,0.111855278716277,0.100205828534262,2.93591941271458,0.00332560705401547,0.00580800390285711,0.00134318987225203,FALSE,11.8024419604966,"purple","3"
"Mier2",324,400,-0.304006186890101,-0.315655637072116,-2.93553014377138,0.00332978257519563,0.0058145315711503,0.0013446994955387,FALSE,8.49185309632967,"purple","3"
"Zfp707",189,135,0.485426827170242,0.473777376988227,2.93487538365564,0.00333681667754339,0.00582604857714649,0.0013473629795982,FALSE,7.31952901063595,"purple","3"
"Hmgcr",593,693,-0.22482324759121,-0.236472697773226,-2.93465571431956,0.00333917962000162,0.00582940782879209,0.00134813985799983,FALSE,9.32429991834161,"purple","3"
"Slc25a28",415,500,-0.2688167584278,-0.280466208609815,-2.93399478250262,0.00334629833433021,0.00584106754467735,0.00135083634590727,FALSE,8.83137590544819,"purple","3"
"Zfp629",146,199,-0.446800061663631,-0.458449511845647,-2.93365969438855,0.00334991275315414,0.00584660814323656,0.00135211769419756,FALSE,7.41322458971183,"purple","3"
"Esco1",506,599,-0.243418618094475,-0.255068068276491,-2.93343998011142,0.00335228462464178,0.00584997895075465,0.00135289724507173,FALSE,9.10470288374155,"purple","3"
"Mrpl55",134,185,-0.46529227005854,-0.476941720240555,-2.93326188037295,0.00335420837874535,0.00585256697802367,0.0013534957660223,FALSE,7.29873532548704,"purple","3"
"Ppid",675,781,-0.210435046203786,-0.222084496385801,-2.93317760207146,0.00335511906581752,0.00585338691461595,0.00135368538891943,FALSE,9.50396121504009,"purple","3"
"Oxct1",2793,2557,0.127363413038301,0.115713962856286,2.932371787495,0.00336383784137072,0.00586705628229618,0.00135684663958925,FALSE,11.3839181517608,"purple","3"
"Wdfy2",131,87,0.590479505688722,0.578830055506707,2.93132359800901,0.00337520994383661,0.00588611793225872,0.00136125493813834,FALSE,6.73818324869309,"purple","3"
"Gorasp2",1273,1414,-0.151549700908042,-0.163199151090057,-2.93011746477177,0.00338833893092671,0.00590823805182599,0.00136637055463459,FALSE,10.3897915543554,"purple","3"
"Arl6ip4",542,446,0.281249141433566,0.269599691251551,2.93007103980879,0.00338884520343245,0.00590834505731691,0.00136639530129353,FALSE,8.94152447063709,"purple","3"
"Znrd1as",142,96,0.564784618783526,0.553135168601511,2.92945265937037,0.00339559532412244,0.00591933655872223,0.00136893725436646,FALSE,6.86735481011292,"purple","3"
"Zfp775",57,92,-0.690671941892272,-0.702321392074287,-2.92931256076255,0.00339712631312233,0.00592122817144828,0.00136922432520122,FALSE,6.17822598511088,"purple","3"
"Tmem44",19,5,1.92599941855622,1.91434996837421,2.92930590656705,0.00339719904539427,0.00592057786388922,0.00136922432520122,FALSE,3.28492780416547,"red","4"
"Ppp1r8",744,630,0.239950792720752,0.228301342538736,2.92797361232101,0.00341178999606643,0.00594522649885345,0.001374924699616,FALSE,9.41918341474766,"purple","3"
"Sec11c",223,164,0.443347895302221,0.431698445120206,2.92607159220336,0.00343271931406648,0.00598091216095551,0.00138317755562674,FALSE,7.57922595226919,"purple","3"
"Nfkbid",106,67,0.661831264105427,0.650181813923411,2.92546188585977,0.00343945305397353,0.00599185839653266,0.00138570904028351,FALSE,6.39700482251049,"purple","3"
"Igf1r",1697,1857,-0.129987250392759,-0.141636700574774,-2.9252189406983,0.00344213954568005,0.00599575198932726,0.00138660949326113,FALSE,10.793764474739,"purple","3"
"Zfp74",289,221,0.387023123109246,0.375373672927231,2.92486111697257,0.00344609984489374,0.00600186307412313,0.00138802277523262,FALSE,7.98141412094605,"purple","3"
"Smg7",1600,1427,0.165086570298962,0.153437120116947,2.92360425737467,0.00346004332811025,0.00602535738228484,0.0013934561938918,FALSE,10.5613129046252,"purple","3"
"Pus1",573,671,-0.227777627443277,-0.239427077625293,-2.92227556105032,0.00347483957971981,0.00605033035514344,0.00139904195610515,FALSE,9.27628014247854,"purple","3"
"Ntng2",50,83,-0.7311832415722,-0.742832691754216,-2.92224731184774,0.0034751547847149,0.00605008593878001,0.00139904195610515,FALSE,6.00944781056082,"purple","3"
"Ptgs2os",31,12,1.36923380966572,1.3575843594837,2.92223611297123,0.00347527974913718,0.00604951042974725,0.00139904195610515,FALSE,4.26957940555402,"red","4"
"Wdr78",49,24,1.02974734339405,1.01809789321204,2.92216347596566,0.00347609037986346,0.0060501284724229,0.00139918488794136,FALSE,5.09983617241818,"red","4"
"Tmem104",474,385,0.300028613315995,0.288379163133979,2.92144130078884,0.00348415923777404,0.00605940737004181,0.00140133077515422,FALSE,8.73872894224026,"purple","3"
"Dpy19l4",464,553,-0.253154675107135,-0.26480412528915,-2.92119898455326,0.00348687045205719,0.0060633284802042,0.00140208715678801,FALSE,8.98455833268114,"purple","3"
"Gpn1",357,436,-0.288404060747828,-0.300053510929843,-2.92119161842643,0.0034869528998244,0.00606267799288663,0.00140208715678801,FALSE,8.62398229440301,"purple","3"
"Abat",11,29,-1.39854937649027,-1.41019882667229,-2.92106166110335,0.00348840778116206,0.00606401666782278,0.0014023049659817,FALSE,4.15870630688243,"red","4"
"Mtmr7",11,29,-1.39854937649027,-1.41019882667229,-2.92106166110335,0.00348840778116206,0.00606401666782278,0.0014023049659817,FALSE,4.15870630688243,"red","4"
"Ppp2r3a",1148,1004,0.193363372724916,0.1817139225429,2.91841939397301,0.00351810819713006,0.00611444534195618,0.00141405914925677,FALSE,10.0682252403132,"purple","3"
"Orai2",835,714,0.225852123332317,0.214202673150301,2.91745181519157,0.00352904169957005,0.00613264508901992,0.00141826811955749,FALSE,9.59270632569526,"purple","3"
"Ugt1a6b",74,113,-0.610725596786238,-0.622375046968253,-2.91705328176347,0.00353355405308374,0.00613968308582391,0.00141989576412973,FALSE,6.51481616402207,"purple","3"
"Ccdc28b",37,66,-0.834940753729503,-0.846590203911519,-2.91691109477819,0.00353516522062885,0.00614167898089366,0.00142035734543867,FALSE,5.6269237424937,"purple","3"
"Klhdc3",713,821,-0.203480145333916,-0.215129595515932,-2.91669340928955,0.00353763318157502,0.00614516267512312,0.00142116300309409,FALSE,9.57949833911085,"purple","3"
"Ddx20",389,471,-0.275956904626591,-0.287606354808607,-2.91651790562306,0.00353962405671481,0.00614781682882195,0.00142177681679451,FALSE,8.74160479729949,"purple","3"
"Map2k3os",88,53,0.731511164074099,0.719861713892083,2.91576654645633,0.00354815883920407,0.00616183462594874,0.00142501864711124,FALSE,6.09367603660025,"purple","3"
"Dut",645,540,0.256339753259784,0.244690303077769,2.9136202938472,0.00357264161513593,0.00620354087983854,0.00143466385719913,FALSE,9.20498547368072,"purple","3"
"Noxred1",8,24,-1.58496250072116,-1.59661195090317,-2.91297851862769,0.00357999227566924,0.00621508561616936,0.00143723981094066,FALSE,3.79248125036058,"red","4"
"Fam89a",8,24,-1.58496250072116,-1.59661195090317,-2.91297851862769,0.00357999227566924,0.00621508561616936,0.00143723981094066,FALSE,3.79248125036058,"red","4"
"Dnajc11",822,937,-0.188910653977503,-0.200560104159519,-2.91227793389974,0.00358803222290279,0.00622782223502144,0.00144027929253832,FALSE,9.77744991067043,"purple","3"
"Zfp120",242,308,-0.347923303420307,-0.359572753602323,-2.9120427257599,0.00359073516432287,0.00623169929197696,0.00144117592134985,FALSE,8.09282488898475,"purple","3"
"Sae1",1413,1252,0.174526903401322,0.162877453219307,2.91168888772161,0.00359480485394905,0.006237947009074,0.00144262080163399,FALSE,10.3772822986333,"purple","3"
"Sytl1",26,9,1.53051471669878,1.51886526651676,2.91162776603273,0.00359550827355854,0.00623835247881596,0.00144271457272299,FALSE,3.9351823597917,"red","4"
"Dcaf10",553,649,-0.230938997764431,-0.242588447946447,-2.91031926602686,0.00361059722074642,0.00626371405506367,0.00144857982573074,FALSE,9.22660516911692,"purple","3"
"Vps39",579,677,-0.225592485585761,-0.237241935767776,-2.90962514988066,0.00361862476753799,0.00627682039092275,0.00145161086666713,FALSE,9.29021578078212,"purple","3"
"AW146154",79,119,-0.591037015130841,-0.602686465312856,-2.90870546153252,0.00362928608907948,0.00629449121888149,0.00145569751632258,FALSE,6.59929925574252,"purple","3"
"Ssr2",689,795,-0.206450877467427,-0.218100327649442,-2.90826979768595,0.00363434640801701,0.00630244454145546,0.00145753684400052,FALSE,9.531585611438,"purple","3"
"Tmppe",424,509,-0.263601391512497,-0.275250841694512,-2.9078638772311,0.00363906702519622,0.00630980677563726,0.00145923947343321,FALSE,8.85972115031945,"purple","3"
"Gm11110",107,68,0.654004145150808,0.642354694968793,2.90778680836283,0.00363996392058463,0.00631053797197961,0.00145940857378818,FALSE,6.41446491382574,"purple","3"
"Gmeb2",481,571,-0.247453851592802,-0.259103301774817,-2.90732995455442,0.00364528472387837,0.00631893762343099,0.0014613511218561,FALSE,9.03362000956644,"purple","3"
"Fancc",167,117,0.513339572890647,0.501690122708632,2.90721439274386,0.00364663174886738,0.00632044761484715,0.00146170033050184,FALSE,7.12703450602873,"purple","3"
"Evi5l",254,191,0.411255858736417,0.399606408554401,2.90681416450359,0.00365130043492541,0.00632771365989945,0.00146338071472486,FALSE,7.78305675740396,"purple","3"
"Mtif2",542,637,-0.233000520902429,-0.244649971084445,-2.90674949745413,0.00365205528972405,0.00632819601350932,0.00146349226638605,FALSE,9.19864930180509,"purple","3"
"1700007L15Rik",34,14,1.28010791919273,1.26845846901072,2.90396113717414,0.00368473895063832,0.0063790031631439,0.0014752421980267,FALSE,4.44740888165397,"red","4"
"Rita1",205,266,-0.375802335995743,-0.387451786177758,-2.90198353742644,0.00370808026179769,0.00641857480144335,0.00148435647186887,FALSE,7.86738126750332,"purple","3"
"Klhdc1",75,114,-0.604071323668861,-0.615720773850876,-2.90195057364197,0.00370847046477153,0.00641841362858933,0.00148435647186887,FALSE,6.53085435233031,"purple","3"
"Rabl2",89,131,-0.557689570571053,-0.569339020753068,-2.89968860173582,0.0037353354916482,0.00646406767384521,0.00149477664083079,FALSE,6.75457821625192,"purple","3"
"Hoxb6",144,196,-0.444784842672896,-0.456434292854912,-2.89967670041756,0.00373547730806192,0.00646347083401464,0.00149477664083079,FALSE,7.39231742277876,"purple","3"
"Shoc2",1393,1234,0.174852863451836,0.16320341326982,2.89662771301307,0.00377197077376576,0.00652576496555619,0.00150918311300037,FALSE,10.3565531108753,"purple","3"
"Cdon",663,557,0.251331542772556,0.239682092590541,2.89605001265707,0.00377892169821451,0.00653693892826477,0.00151176726304471,FALSE,9.24719928872631,"purple","3"
"Adora2b",37,16,1.20945336562895,1.19780391544693,2.89586979394655,0.00378109248125,0.00653984216605887,0.0015124050745658,FALSE,4.60472668281447,"red","4"
"Grasp",241,180,0.421036239900287,0.409386789718272,2.89583589650697,0.00378150091166586,0.00653969684944949,0.0015124050745658,FALSE,7.70237121627982,"purple","3"
"Phf20",1003,1128,-0.169445461786612,-0.181094911968628,-2.89500350391931,0.00379154300337393,0.00655620977666742,0.00151622394193768,FALSE,10.0548286215055,"purple","3"
"Fopnl",396,316,0.325575871902508,0.313926421720493,2.89397660615462,0.00380396501822426,0.0065768331521961,0.00152099341344719,FALSE,8.46656868412836,"purple","3"
"Ammecr1",280,350,-0.321928094887362,-0.333577545069377,-2.89283611776718,0.00381780443375485,0.00659990144236715,0.00152632830892008,FALSE,8.29024706438865,"purple","3"
"Thap11",475,564,-0.247767649180483,-0.259417099362499,-2.89279518321993,0.00381830200916107,0.0065999024706051,0.00152632854671586,FALSE,9.01566752780855,"purple","3"
"Apbb3",145,99,0.550552469935325,0.53890301975331,2.89119121022225,0.00383784537852044,0.00663281970676099,0.00153394116181851,FALSE,6.90463285504727,"purple","3"
"Coq7",279,213,0.389411691603349,0.377762241421333,2.89090068470085,0.00384139494956566,0.00663809042683564,0.00153516009657512,FALSE,7.92941546602751,"purple","3"
"Oxa1l",729,837,-0.199308808223407,-0.210958258405422,-2.88996544295719,0.00385284177357454,0.00665700478182019,0.00153953433090422,FALSE,9.60942940843864,"purple","3"
"Odf2l",264,200,0.40053792958373,0.388888479401715,2.88936137088682,0.00386025173304024,0.00666894016063151,0.00154229457008605,FALSE,7.84412515456659,"purple","3"
"Epb4.1l5",242,181,0.419017350191389,0.407367900009374,2.88853777874566,0.00387037533438954,0.00668555989082896,0.001546138137283,FALSE,7.7093545621789,"purple","3"
"Polr2h",215,277,-0.365549316459728,-0.377198766641744,-2.88814173211398,0.00387525212521132,0.00669311330768713,0.00154788498063821,FALSE,7.93096750781933,"purple","3"
"Unc13a",85,51,0.736965594166207,0.725316143984191,2.88461987869214,0.0039188652455202,0.00675613792814595,0.00156246038955989,FALSE,6.0409081390546,"purple","3"
"Polr2c",389,470,-0.272890601578807,-0.284540051760822,-2.88389073088234,0.00392795021140088,0.00677092144436704,0.00156587930414682,FALSE,8.7400716457756,"purple","3"
"Sec24c",1689,1513,0.158757340584648,0.147107890402633,2.88308591006822,0.00393800024581796,0.00678736447299967,0.00156968200640011,FALSE,10.6425749425091,"purple","3"
"Limd1",1163,1296,-0.156214621411406,-0.167864071593422,-2.88302629403377,0.00393874561694839,0.00678776820569357,0.00156977537577014,FALSE,10.2617426921789,"purple","3"
"C87436",216,278,-0.364053570560039,-0.375703020742054,-2.88262421778796,0.00394377606826662,0.00679555549326336,0.00157157630530996,FALSE,7.93691428744349,"purple","3"
"Gm8801",111,157,-0.500204882541521,-0.511854332723536,-2.88248968888818,0.00394546048677009,0.00679757592946377,0.00157204356213129,FALSE,7.04451830762087,"purple","3"
