"GeneNames","value1","value2","log2(Fold_change)","log2(Fold_change) normalized","z-score","p-value","q-value(Benjamini et al. 1995)","q-value(Storey et al. 2003)","Signature(q-value(Storey et al. 2003) < 0.01)","mu","clr","pch"
"Blvra",126,108,0.222392421336449,0.3759670588939,1.99168641441161,0.046405475252017,0.0852829222425504,0.0260702755906679,FALSE,6.86608371283169,"black","46"
"Dgat2",2664,2808,-0.0759488532332995,0.0776257843241516,1.99166753262239,0.0464075482958712,0.0852747653266072,0.0260702755906679,FALSE,11.4173527936879,"black","46"
"Prrg2",770,774,-0.00747512056214639,0.146099516995305,1.99115776964819,0.0464635449738484,0.0853656825164869,0.0260980708732115,FALSE,9.59245219586334,"black","46"
"6430573F11Rik",27,48,-0.830074998557688,-0.676500361000237,-1.99085040345242,0.0464973361558029,0.0854157826197776,0.0261133875204624,FALSE,5.16992500144231,"black","46"
"Myh9",872,1062,-0.284383726027226,-0.130809088469775,-1.99046617989435,0.0465396059613426,0.085481441748912,0.0261334608866572,FALSE,9.91037618779054,"black","46"
"Tuft1",2443,2569,-0.0725530266335603,0.0810216109238907,1.98948890812704,0.0466472648974131,0.0856671688538104,0.0261902415390673,FALSE,11.290714661584,"black","46"
"Krt24",7,18,-1.36257007938471,-1.20899544182726,-1.98671534845387,0.046953949974088,0.0862001722661606,0.0263426043585222,FALSE,3.48863996174996,"black","46"
"Gpr68",7,18,-1.36257007938471,-1.20899544182726,-1.98671534845387,0.046953949974088,0.0862001722661606,0.0263426043585222,FALSE,3.48863996174996,"black","46"
"Gm3704",7,18,-1.36257007938471,-1.20899544182726,-1.98671534845387,0.046953949974088,0.0862001722661606,0.0263426043585222,FALSE,3.48863996174996,"black","46"
"Dnajb13",7,18,-1.36257007938471,-1.20899544182726,-1.98671534845387,0.046953949974088,0.0862001722661606,0.0263426043585222,FALSE,3.48863996174996,"black","46"
"Zdhhc4",244,321,-0.395692149559416,-0.242117512001965,-1.98668529657048,0.0469572822145723,0.086176088548492,0.0263426043585222,FALSE,8.12858341234259,"black","46"
"Zfp930",97,80,0.277984747299765,0.431559384857216,1.98667779096937,0.0469581144885653,0.086165541171676,0.0263426043585222,FALSE,6.46092046853725,"black","46"
"Mtmr2",395,381,0.0520616555711442,0.205636293128595,1.98661538776617,0.0469650346764462,0.0861661661701792,0.0263427954336094,FALSE,8.59967801527889,"black","46"
"Tor1aip2",884,895,-0.0178413127601864,0.135733324797265,1.98567886418998,0.0470689933289811,0.0863448013218009,0.0263974079278815,FALSE,9.79682321577152,"black","46"
"Mex3d",62,95,-0.615659297944073,-0.462084660386622,-1.98550671360224,0.0470881239241207,0.0863677970462584,0.0264044382008083,FALSE,6.26202595935891,"black","46"
"Trappc5",294,277,0.0859301787871747,0.239504816344626,1.98449682491472,0.0472004816939624,0.0865617572138541,0.026463735872323,FALSE,8.15670725544278,"black","46"
"1700102P08Rik",35,23,0.605721060887953,0.759295698445404,1.98371349143721,0.0472877886889601,0.0867097284613023,0.0265089737710812,FALSE,4.82642248650099,"black","46"
"Fyco1",954,1157,-0.278327693101978,-0.124753055544527,-1.98349820720717,0.0473118071255216,0.0867416248237198,0.0265187251548039,FALSE,10.0370093025565,"black","46"
"Mbnl1",1368,1636,-0.258104518055852,-0.104529880498401,-1.9832886317199,0.0473351985135143,0.0867723627845721,0.0265281223909903,FALSE,10.5469047739138,"black","46"
"Rab32",35,59,-0.753360032416875,-0.599785394859424,-1.98310461263475,0.0473557454880641,0.086797878644043,0.0265359231217902,FALSE,5.5059630331534,"black","46"
"Rin3",12,26,-1.11547721741994,-0.961902579862485,-1.98284307272076,0.0473849610915335,0.0868271233321285,0.0265411502261851,FALSE,4.14270110943112,"black","46"
"Omp",12,26,-1.11547721741994,-0.961902579862485,-1.98284307272076,0.0473849610915335,0.0868271233321285,0.0265411502261851,FALSE,4.14270110943112,"black","46"
"Il18bp",12,26,-1.11547721741994,-0.961902579862485,-1.98284307272076,0.0473849610915335,0.0868271233321285,0.0265411502261851,FALSE,4.14270110943112,"black","46"
"Lce1c",1100,1125,-0.0324214776923775,0.121153159865074,1.9821372527495,0.0474638811397636,0.086947403469904,0.026581635981895,FALSE,10.1194985472582,"black","46"
"Csf2rb",52,38,0.452512204697507,0.606086842254958,1.9819891630327,0.0474804535562309,0.0869655971709651,0.0265871981760431,FALSE,5.47418361579234,"black","46"
"Phf6",134,116,0.2081081953302,0.361682832887651,1.98080400886283,0.0476132570771259,0.0871966458791835,0.0266578345885275,FALSE,6.96203509279267,"black","46"
"Lipn",780,785,-0.00921853002937922,0.144356107528072,1.98073156110273,0.0476213853941232,0.0871993376847648,0.0266586575296763,FALSE,9.6119395787643,"black","46"
"Hdhd2",237,219,0.113956189297086,0.267530826854537,1.98061020610852,0.0476350034991768,0.0872059838995204,0.0266588260747985,FALSE,7.83176515424972,"black","46"
"Mrps15",237,219,0.113956189297086,0.267530826854537,1.98061020610852,0.0476350034991768,0.0872059838995204,0.0266588260747985,FALSE,7.83176515424972,"black","46"
"Lingo1",18,35,-0.959358015502654,-0.805783377945203,-1.98003263032369,0.0476998622532473,0.0873064145448674,0.026691393160687,FALSE,4.64960400919364,"black","46"
"Ptp4a2",1187,1218,-0.0371941982644266,0.116380439293024,1.97956967556394,0.0477519032448985,0.0873894528920054,0.0267167797165595,FALSE,10.2317013187741,"black","46"
"Nol9",274,357,-0.381748181068572,-0.228173543511121,-1.97924914624519,0.0477879620687994,0.0874432235927059,0.0267332185420502,FALSE,8.28890617349481,"black","46"
"Psip1",136,118,0.204819791888498,0.358394429445949,1.97851557828321,0.0478705729378601,0.0875821490911171,0.0267756909665275,FALSE,6.98505294530609,"black","46"
"Smc4",287,270,0.0880913296248558,0.241665967182307,1.9776799487571,0.0479648236814044,0.0877423286676451,0.0268246612062941,FALSE,8.12086126186326,"black","46"
"Rmnd5a",3124,3646,-0.222920107897155,-0.0693454703397035,-1.97653178123356,0.0480945799065759,0.0879674048123629,0.0268934716814587,FALSE,11.7206387920906,"black","46"
"H2-T23",690,849,-0.299168191887507,-0.145593554330056,-1.97574116493498,0.048184100062788,0.0881188345792866,0.0269397669218057,FALSE,9.58003664760929,"black","46"
"Zfp420",14,29,-1.05062607306997,-0.897051435512517,-1.97500209354293,0.048267910428793,0.088259781482194,0.0269828573318277,FALSE,4.33266795859259,"black","46"
"Hnrnpc",860,870,-0.0166787411466309,0.13689589641082,1.97491118950692,0.0482782273582357,0.0882663221392509,0.0269838448979772,FALSE,9.75653222016278,"black","46"
"4732491K20Rik",16,32,-1,-0.846425362442549,-1.97480839410992,0.0482898961000372,0.0882691715159589,0.0269838448979772,FALSE,4.5,"black","46"
"Hivep3",16,32,-1,-0.846425362442549,-1.97480839410992,0.0482898961000372,0.0882691715159589,0.0269838448979772,FALSE,4.5,"black","46"
"Hax1",356,341,0.0621055019422254,0.215680139499676,1.97466382428173,0.0483063108436268,0.0882806931074709,0.0269892504521363,FALSE,8.44468067999529,"black","46"
"Slc22a18",101,84,0.265894059973034,0.419468697530485,1.97456450292879,0.0483175907019224,0.0882889867214142,0.0269917859830206,FALSE,6.52526445276528,"black","46"
"Jak1",1437,1715,-0.255148514602839,-0.101573877045388,-1.97420999120237,0.0483578704005556,0.0883502609885151,0.0270105188053722,FALSE,10.6164186037588,"black","46"
"Fam132a",141,123,0.197036847059554,0.350611484617005,1.97346936905278,0.0484421110643665,0.0884918240338881,0.0270537975830058,FALSE,7.04103292886902,"black","46"
"Lipa",29,18,0.68805599368526,0.841630631242711,1.97314033280691,0.0484795761915131,0.0885479121065628,0.0270709448774766,FALSE,4.51395299828494,"black","46"
"Lhfpl1",223,205,0.121419800414858,0.274994437972309,1.97226420422826,0.0485794536959188,0.0887179648029218,0.0271196103280046,FALSE,7.74018999971288,"black","46"
"Nfkb1",592,734,-0.310182887214264,-0.156608249656813,-1.97225700465337,0.0485802751532221,0.0887070947304234,0.0271196103280046,FALSE,9.36454480923608,"black","46"
"Tmem81",53,83,-0.647118976783726,-0.493544339226275,-1.97144756524995,0.0486727049980887,0.0888572864926423,0.0271636337525055,FALSE,6.05147994295506,"black","46"
"Fam221a",53,83,-0.647118976783726,-0.493544339226275,-1.97144756524995,0.0486727049980887,0.0888572864926423,0.0271636337525055,FALSE,6.05147994295506,"black","46"
"Srd5a3",319,303,0.0742386302919176,0.227813267849369,1.97023373665433,0.0488115887353535,0.0890922043314549,0.0272368286434598,FALSE,8.28029329861891,"black","46"
"Dcaf13",382,368,0.0538668719787374,0.207441509536188,1.97018245315201,0.0488174638042517,0.0890905108668451,0.0272368286434598,FALSE,8.55049539204638,"black","46"
"Mtg2",106,151,-0.51048428476188,-0.356909647204429,-1.9690283898211,0.048949831069817,0.0893196304431271,0.027306875280047,FALSE,6.98316259694414,"black","46"
"Rap1a",434,422,0.0404520437372931,0.194026681294744,1.96877969785531,0.0489783946399205,0.0893593001120644,0.027319003125815,FALSE,8.74132521057583,"black","46"
"Aimp2",317,301,0.0747193533797059,0.228293990937157,1.96802789036306,0.0490648287390293,0.089504526698193,0.027363401924322,FALSE,8.27097935344955,"black","46"
"Ticrr",15,7,1.09953567355091,1.25311031110837,1.96745558108556,0.049130712003607,0.0896122290249634,0.0273963287735476,FALSE,3.35712275883306,"black","46"
"Prpf8",559,695,-0.31416469476768,-0.160590057210229,-1.9665762555541,0.0492320831096627,0.0897846205826686,0.027449032470845,FALSE,9.28378682022703,"black","46"
"Sigmar1",357,456,-0.353109750135642,-0.199535112578191,-1.96590139689397,0.0493100016882658,0.0899141996810817,0.0274778815497992,FALSE,8.65633513909692,"black","46"
"Cdk14",19,10,0.925999418556223,1.07957405611367,1.96589034459276,0.049311278637753,0.0898914956904251,0.0274778815497992,FALSE,3.78492780416547,"black","46"
"Gm10069",19,10,0.925999418556223,1.07957405611367,1.96589034459276,0.049311278637753,0.0898914956904251,0.0274778815497992,FALSE,3.78492780416547,"black","46"
"Plod2",19,10,0.925999418556223,1.07957405611367,1.96589034459276,0.049311278637753,0.0898914956904251,0.0274778815497992,FALSE,3.78492780416547,"black","46"
"Mocs1",585,580,0.012383724455832,0.165958362013283,1.964655675691,0.0494541033292126,0.0901267655440257,0.0275536333266829,FALSE,9.18610095224285,"black","46"
"Antxr2",44,31,0.505235308250422,0.658809945807873,1.96373608859795,0.0495607051693582,0.0903084729230437,0.0276056053170594,FALSE,5.20681396451209,"black","46"
"Arfgap1",301,389,-0.370006668226491,-0.21643203066904,-1.9637320460407,0.0495611742223062,0.0902967637194382,0.0276056053170594,FALSE,8.41862301087295,"black","46"
"Nmt1",604,600,0.00958604882919722,0.163160686386648,1.96360757361025,0.0495756184279031,0.0903105159176268,0.0276098096510776,FALSE,9.23361171491048,"black","46"
"B4galnt3",66,51,0.371968777386958,0.525543414944409,1.96339353800284,0.04960046410624,0.0903432097267482,0.0276198048309017,FALSE,5.85840973066497,"black","46"
"2410006H16Rik",198,180,0.137503523749935,0.291078161307386,1.96164104949669,0.0498042895599374,0.0906955400232135,0.0277255918922272,FALSE,7.56060485820464,"black","46"
"Lrrc57",198,180,0.137503523749935,0.291078161307386,1.96164104949669,0.0498042895599374,0.0906955400232135,0.0277255918922272,FALSE,7.56060485820464,"black","46"
"Ccnt1",54,40,0.432959407276106,0.586534044833557,1.96122052320049,0.0498533037729005,0.0907658648978042,0.0277490193382305,FALSE,5.53840779852542,"black","46"
"Cops7b",143,197,-0.462180482677987,-0.308605845120536,-1.96100799687646,0.0498780900446326,0.0907983690887557,0.0277589565478224,FALSE,7.39096157811738,"black","46"
"1600014C10Rik",163,145,0.168819064216143,0.322393701773594,1.96064756378913,0.0499201498355608,0.0908623046902716,0.0277785029956513,FALSE,7.26431862212301,"black","46"
"2810004N23Rik",192,174,0.142019004872428,0.295593642429879,1.96012135780449,0.0499816074539239,0.0909615246270967,0.0278088366012286,FALSE,7.51395299828494,"black","46"
"Oas1b",33,56,-0.76296080269915,-0.609386165141699,-1.95969149435803,0.0500318599219968,0.0910340031314304,0.0278290615477697,FALSE,5.42587452070803,"black","46"
"B230206H07Rik",33,56,-0.76296080269915,-0.609386165141699,-1.95969149435803,0.0500318599219968,0.0910340031314304,0.0278290615477697,FALSE,5.42587452070803,"black","46"
"Tra2a",653,805,-0.301905791455548,-0.148331153898097,-1.9591005246392,0.0501010153884141,0.0911408386618518,0.0278618319821141,FALSE,9.50189207727421,"black","46"
"Ccm2",107,90,0.249613890071473,0.403188527628924,1.9590096858474,0.0501116524748211,0.0911411986404078,0.0278618319821141,FALSE,6.61666004136541,"black","46"
"Tango2",107,90,0.249613890071473,0.403188527628924,1.9590096858474,0.0501116524748211,0.0911411986404078,0.0278618319821141,FALSE,6.61666004136541,"black","46"
"Fam45a",173,155,0.158503822362487,0.312078459919938,1.95876678528236,0.0501401050666277,0.0911739538951065,0.0278737806622217,FALSE,7.35537631645548,"black","46"
"Mier1",451,440,0.0356239097307203,0.189198547288171,1.95866845332927,0.0501516272057263,0.091182244882159,0.0278763153900107,FALSE,8.79917166839002,"black","46"
"Ngdn",266,249,0.0952805034331083,0.248855140990559,1.95814621535457,0.0502128581330437,0.0912808981274764,0.0279064757461664,FALSE,8.00764218378463,"black","46"
"Hmcn1",60,92,-0.616671360448494,-0.463096722891043,-1.95784074770357,0.0502487023881391,0.0913333804961928,0.0279225207016799,FALSE,6.21522627583277,"black","46"
"Slurp1",675,675,0,0.153574637557451,1.95711547911054,0.0503338929359568,0.0914755289882445,0.0279632476903523,FALSE,9.39874369193819,"black","46"
"Utp20",307,291,0.0772195024618956,0.230794140019347,1.9570978740959,0.0503359623368868,0.0914665967481433,0.0279632476903523,FALSE,8.22348509413923,"black","46"
"Uvssa",282,366,-0.376148485885249,-0.222573848327798,-1.95675976724809,0.0503757193167433,0.0915261404234282,0.0279814514346654,FALSE,8.32762559534142,"black","46"
"Kif16b",1171,1407,-0.264881252735316,-0.111306615177865,-1.95615512249648,0.0504468833060128,0.0916427221217288,0.0280170928930955,FALSE,10.3259659868689,"black","46"
"Eif3k",830,839,-0.0155594742055367,0.138015163351914,1.95563726351904,0.0505078999501015,0.0917408401867586,0.028047089633467,FALSE,9.70474726333705,"black","46"
"Ccdc61",88,128,-0.540568381362703,-0.386993743805252,-1.95546150987899,0.0505286221418488,0.0917657517084526,0.0280541012672014,FALSE,6.72971580931865,"black","46"
"Chek2",24,14,0.777607578663552,0.931182216221003,1.9554113232569,0.0505345406910827,0.0917637749432084,0.0280541012672014,FALSE,4.19615871138938,"black","46"
"Synj1",152,208,-0.452512204697507,-0.298937567140055,-1.95515988915027,0.0505642012656291,0.0918049050013419,0.0280666755844275,FALSE,7.47418361579234,"black","46"
"Ckmt1",1095,1121,-0.0338554083168905,0.119719229240561,1.95470552240469,0.0506178379053353,0.0918895488228821,0.0280925529673338,FALSE,10.113642858647,"black","46"
"Zfyve9",1076,1297,-0.269500401695076,-0.115925764137625,-1.95449012169006,0.0506432819677608,0.0919229966250583,0.0281027786585719,FALSE,10.2062125634042,"black","46"
"Top2b",1665,1732,-0.0569167527680996,0.0966578847893515,1.95395283908403,0.0507067948089143,0.0920255245035396,0.028130262818098,FALSE,10.7297648383427,"black","46"
"Ogfod2",127,177,-0.478920863310832,-0.325346225753381,-1.95395226664262,0.0507068625134886,0.092012896144748,0.028130262818098,FALSE,7.22814511842758,"black","46"
"Acly",2126,2229,-0.0682550197286478,0.0853196178288033,1.95286745730837,0.0508353026924705,0.0922331842699631,0.0281976094957665,FALSE,11.0880533913954,"black","46"
"Rnf19a",258,337,-0.385377525758605,-0.231802888201154,-1.95236497933913,0.0508948877854847,0.0923285012382196,0.0282267498823908,FALSE,8.20391601830256,"black","46"
"Rtn4ip1",110,93,0.242200902416629,0.39577553997408,1.95226975007914,0.0509061868998683,0.0923362082604814,0.0282291060799549,FALSE,6.66025926231635,"black","46"
"Kctd13",28,49,-0.807354922057605,-0.653780284500154,-1.95159516695019,0.0509862875085196,0.0924686914847767,0.0282696089667737,FALSE,5.21103238308641,"black","46"
"Slc39a1",367,353,0.0561118795720326,0.209686517129484,1.95125074553558,0.0510272251035295,0.092530121843786,0.0282883895096796,FALSE,8.4915803130572,"black","46"
"Tnc",85,69,0.300866479359533,0.454441116916984,1.95058823585846,0.0511060477568161,0.0926602244805847,0.0283281646012137,FALSE,6.25895769645794,"black","46"
"Arhgap19",45,32,0.491853096329675,0.645427733887126,1.95010353170461,0.0511637804058353,0.0927520581665031,0.0283562400757252,FALSE,5.24592654816484,"black","46"
"Sfpq",1040,1255,-0.271103835809679,-0.117529198252228,-1.94862793767463,0.0513398732601909,0.0930584055661536,0.0284498968697929,FALSE,10.1579197309333,"black","46"
"Gtf3c5",197,263,-0.416867169835926,-0.263292532278475,-1.94836846880791,0.0513708898666256,0.0931017400627357,0.0284631451298632,FALSE,7.83048540437434,"black","46"
"Mier2",381,484,-0.345216049781273,-0.191641412223822,-1.94790210800779,0.0514266775270421,0.0931899500337821,0.0284901127591052,FALSE,8.74625521238396,"black","46"
"Lif",30,19,0.658963082164933,0.812537719722385,1.94729209688302,0.051499725665027,0.0933029545976612,0.0285226876802069,FALSE,4.57740905452605,"black","46"
"Ankdd1b",30,19,0.658963082164933,0.812537719722385,1.94729209688302,0.051499725665027,0.0933029545976612,0.0285226876802069,FALSE,4.57740905452605,"black","46"
"Pfkl",532,525,0.0191088229477039,0.172683460505155,1.94718692909606,0.0515123281603256,0.0933064245626036,0.0285257214535887,FALSE,9.04572802402734,"black","46"
"Prkag1",531,524,0.0191450492667027,0.172719686824154,1.94575171605654,0.0516845711226303,0.0936054685965934,0.0286171454563403,FALSE,9.0429955261708,"black","46"
"Amer1",39,64,-0.714597781137751,-0.5610231435803,-1.94496517190968,0.0517791702104053,0.0937638292416299,0.0286655596107857,FALSE,5.64270110943112,"black","46"
"Ppp1cc",202,269,-0.413250879804829,-0.259676242247378,-1.94462295724931,0.0518203741917466,0.0938254694338606,0.028684404304087,FALSE,7.86483692265421,"black","46"
"Rnf20",485,607,-0.323711769181191,-0.17013713162374,-1.94388894511805,0.0519088446475898,0.0939726609766155,0.0286879735737513,FALSE,9.08369682166509,"black","46"
"Scimp",9,3,1.58496250072116,1.73853713827861,1.94376168875841,0.0519241956971891,0.0939355251899971,0.0286879735737513,FALSE,2.37744375108173,"black","46"
"Snora28",9,3,1.58496250072116,1.73853713827861,1.94376168875841,0.0519241956971891,0.0939355251899971,0.0286879735737513,FALSE,2.37744375108173,"black","46"
"Gm3604",9,3,1.58496250072116,1.73853713827861,1.94376168875841,0.0519241956971891,0.0939355251899971,0.0286879735737513,FALSE,2.37744375108173,"black","46"
"Snora81",9,3,1.58496250072116,1.73853713827861,1.94376168875841,0.0519241956971891,0.0939355251899971,0.0286879735737513,FALSE,2.37744375108173,"black","46"
"Dnm1",9,3,1.58496250072116,1.73853713827861,1.94376168875841,0.0519241956971891,0.0939355251899971,0.0286879735737513,FALSE,2.37744375108173,"black","46"
"Eif5a2",9,3,1.58496250072116,1.73853713827861,1.94376168875841,0.0519241956971891,0.0939355251899971,0.0286879735737513,FALSE,2.37744375108173,"black","46"
"2400006E01Rik",9,3,1.58496250072116,1.73853713827861,1.94376168875841,0.0519241956971891,0.0939355251899971,0.0286879735737513,FALSE,2.37744375108173,"black","46"
"Slc2a9",9,3,1.58496250072116,1.73853713827861,1.94376168875841,0.0519241956971891,0.0939355251899971,0.0286879735737513,FALSE,2.37744375108173,"black","46"
"4930513N10Rik",9,3,1.58496250072116,1.73853713827861,1.94376168875841,0.0519241956971891,0.0939355251899971,0.0286879735737513,FALSE,2.37744375108173,"black","46"
"Pcbp3",9,21,-1.22239242133645,-1.068817783779,-1.94373731028831,0.0519271369274766,0.0938565710029996,0.0286879735737513,FALSE,3.78112121211054,"black","46"
"Cystm1",9,21,-1.22239242133645,-1.068817783779,-1.94373731028831,0.0519271369274766,0.0938565710029996,0.0286879735737513,FALSE,3.78112121211054,"black","46"
"Tgfb1",9,21,-1.22239242133645,-1.068817783779,-1.94373731028831,0.0519271369274766,0.0938565710029996,0.0286879735737513,FALSE,3.78112121211054,"black","46"
"1700012D14Rik",9,21,-1.22239242133645,-1.068817783779,-1.94373731028831,0.0519271369274766,0.0938565710029996,0.0286879735737513,FALSE,3.78112121211054,"black","46"
"Lrig1",309,398,-0.365161592639275,-0.211586955081824,-1.94348542458494,0.0519575347660841,0.0938791218676377,0.0287008069729107,FALSE,8.45404382422401,"black","46"
"Adrb2",193,258,-0.418770218155173,-0.265195580597722,-1.94306537817148,0.0520082595303487,0.0939578102923778,0.0287248636667159,FALSE,7.80184214634567,"black","46"
"Scamp2",892,1083,-0.279917627688022,-0.126342990130571,-1.9429290384297,0.0520247328065827,0.0939746070117252,0.0287299987743967,FALSE,9.94085871376432,"black","46"
"Mpst",132,183,-0.471305718925589,-0.317731081368138,-1.94285373869475,0.0520338327826996,0.0939780822124168,0.0287310612157815,FALSE,7.28004697882125,"black","46"
"1700034H15Rik",48,76,-0.662965012722429,-0.509390375164978,-1.94171179471764,0.0521720000395274,0.0942146321728696,0.0288033794758945,FALSE,5.91644500708237,"black","46"
"Zfp870",45,72,-0.678071905112637,-0.524497267555186,-1.94088439867282,0.0522723007772375,0.0943697340748143,0.0288468206867715,FALSE,5.83088904888599,"black","46"
"Uap1l1",45,72,-0.678071905112637,-0.524497267555186,-1.94088439867282,0.0522723007772375,0.0943697340748143,0.0288468206867715,FALSE,5.83088904888599,"black","46"
"Ctps2",45,72,-0.678071905112637,-0.524497267555186,-1.94088439867282,0.0522723007772375,0.0943697340748143,0.0288468206867715,FALSE,5.83088904888599,"black","46"
"Il2rg",21,39,-0.893084796083488,-0.739510158526037,-1.94036828227754,0.0523349483973552,0.0944567922011802,0.0288774128508434,FALSE,4.8388598208205,"black","46"
"Loh12cr1",124,173,-0.48043191724985,-0.326857279692399,-1.94021071992087,0.0523540862516022,0.0944783124639634,0.0288839920443409,FALSE,7.1944122690118,"black","46"
"Ccr9",89,129,-0.535493824456856,-0.381919186899405,-1.93904824400626,0.0524954639410658,0.0947203907098647,0.0289580004167003,FALSE,6.74348034319483,"black","46"
"Tpgs1",88,72,0.289506617194985,0.443081254752436,1.93891275838233,0.052511962144557,0.0947371065222646,0.0289631107894386,FALSE,6.3146783100398,"black","46"
"Dolpp1",644,643,0.00224195078667044,0.155816588344122,1.93879414490881,0.0525264093699295,0.0947501180590353,0.0289670886878024,FALSE,9.32979590272128,"black","46"
"Polr2m",1171,1203,-0.03889556667486,0.114679070882591,1.93800757545973,0.0526222983237674,0.0949100149907806,0.0290159725171597,FALSE,10.2129731438386,"black","46"
"Ly96",46,33,0.47916783669856,0.632742474256011,1.93715510294653,0.0527263865609421,0.0950846541451525,0.0290677294010864,FALSE,5.28397803770773,"black","46"
"Cdk7",525,518,0.0193653248669303,0.172939962424381,1.93711994528039,0.0527306830596896,0.0950793095621224,0.0290677294010864,FALSE,9.02649095012002,"black","46"
"Pxdn",6,16,-1.41503749927884,-1.26146286172139,-1.93669203814279,0.0527829995938481,0.0951474415252628,0.0290845553842925,FALSE,3.29248125036058,"black","46"
"Chst12",6,16,-1.41503749927884,-1.26146286172139,-1.93669203814279,0.0527829995938481,0.0951474415252628,0.0290845553842925,FALSE,3.29248125036058,"black","46"
"Zfp689",6,16,-1.41503749927884,-1.26146286172139,-1.93669203814279,0.0527829995938481,0.0951474415252628,0.0290845553842925,FALSE,3.29248125036058,"black","46"
"Thoc1",324,309,0.0683869749802497,0.221961612537701,1.93657524156675,0.0527972868430688,0.0951470026829267,0.0290871435740669,FALSE,8.3056565153945,"black","46"
"Itpripl2",31,53,-0.773724144176324,-0.620149506618873,-1.9365348647314,0.0528022267285489,0.0951428124982218,0.0290871435740669,FALSE,5.34105838247504,"black","46"
"Eefsec",61,93,-0.608421473545144,-0.454846835987693,-1.93615133945195,0.0528491682168356,0.0952142945340045,0.0291089971243581,FALSE,6.23494807433546,"black","46"
"Hnrnpa0",565,560,0.0128240403575823,0.166398677915033,1.93575115700476,0.0528981856301634,0.0952894964253948,0.0291295599209657,FALSE,9.13569503712376,"black","46"
"Gga1",706,866,-0.294698841455544,-0.141124203898093,-1.9356709119959,0.0529080192254019,0.0952941025685412,0.0291295599209657,FALSE,9.61087379399895,"black","46"
"Snrpa1",239,222,0.106450941630643,0.260025579188094,1.93566839167217,0.0529083281022913,0.0952815545692529,0.0291295599209657,FALSE,7.84764133716543,"black","46"
"Agps",89,73,0.28590887208638,0.439483509643831,1.93527167629087,0.0529569661276146,0.0953494780239556,0.0291483218045197,FALSE,6.33277899492321,"black","46"
"Dbf4",89,73,0.28590887208638,0.439483509643831,1.93527167629087,0.0529569661276146,0.0953494780239556,0.0291483218045197,FALSE,6.33277899492321,"black","46"
"Samm50",487,609,-0.322520455823991,-0.16894581826654,-1.93385464056858,0.0531310024486504,0.0956431076381478,0.0292334033914155,FALSE,9.08903818999434,"black","46"
"Egfl7",12,5,1.26303440583379,1.41660904339125,1.93377539340105,0.0531407494536587,0.0956343623533207,0.0292334033914155,FALSE,2.95344529780426,"black","46"
"Adgrd1",12,5,1.26303440583379,1.41660904339125,1.93377539340105,0.0531407494536587,0.0956343623533207,0.0292334033914155,FALSE,2.95344529780426,"black","46"
"Tenm3",12,5,1.26303440583379,1.41660904339125,1.93377539340105,0.0531407494536587,0.0956343623533207,0.0292334033914155,FALSE,2.95344529780426,"black","46"
"Suz12",380,367,0.0502193554877355,0.203793993045187,1.93168684081314,0.0533981699505224,0.0960712231998957,0.0293709781030892,FALSE,8.54474593058708,"black","46"
"Vprbp",406,394,0.0432840977288009,0.196858735286252,1.93105324613202,0.0534764680254135,0.0961988770962658,0.0294100045635649,FALSE,8.64369386832078,"black","46"
"Tada1",319,304,0.069485100321284,0.223059737878735,1.9307128382454,0.0535185743755676,0.0962613995361122,0.0294291189783763,FALSE,8.28267006360423,"black","46"
"Ccdc84",75,111,-0.565597175854226,-0.412022538296775,-1.93036129806011,0.0535620867777684,0.0963264334580684,0.0294490012056876,FALSE,6.51161727842299,"black","46"
"Bdp1",430,419,0.0373864158901078,0.190961053447559,1.92974712488537,0.053638177853864,0.0964500311923937,0.0294867876127671,FALSE,8.72949964164441,"black","46"
"Frmd8",453,443,0.0322043514912167,0.185778989048668,1.92867035308431,0.0537717989789341,0.0966770290263758,0.0295561855884488,FALSE,8.80726506430063,"black","46"
"Cetn2",280,264,0.084888897586513,0.238463535143964,1.92859619965961,0.0537810112070473,0.0966803188424834,0.029557191353897,FALSE,8.08683856815171,"black","46"
"Tmem218",124,107,0.212729323985728,0.366303961543179,1.92825964812419,0.0538228382386702,0.0967422302461742,0.0295761189622022,FALSE,6.84783164839401,"black","46"
"Mthfs",38,26,0.547487795302493,0.701062432859945,1.92781383352439,0.0538782864248836,0.0968286042294876,0.029602525291674,FALSE,4.97418361579234,"black","46"
"Mlh1",125,174,-0.477159211186641,-0.32358457362919,-1.92742042125641,0.0539272566694503,0.0969033141250167,0.0296253656660607,FALSE,7.20436389025541,"black","46"
"Usp30",117,164,-0.487187285034679,-0.333612647477228,-1.92585420044262,0.0541225815316421,0.0972409559251454,0.0297285898115223,FALSE,7.11395836210074,"black","46"
"Jmjd8",113,159,-0.492703992869168,-0.339129355311717,-1.92578396813699,0.0541313540811719,0.0972433762753124,0.0297293297630853,FALSE,7.06653095884977,"black","46"
"Mcl1",1888,1974,-0.0642632250945567,0.0893114124628943,1.92504043754503,0.0542242995110307,0.0973969862016812,0.0297762915236783,FALSE,10.9147746619091,"black","46"
"Ano1",653,653,0,0.153574637557451,1.92495362179309,0.0542351606365197,0.0974031354492405,0.0297781714770025,FALSE,9.35093918154643,"black","46"
