"GeneNames","value1","value2","log2(Fold_change)","log2(Fold_change) normalized","z-score","p-value","q-value(Benjamini et al. 1995)","q-value(Storey et al. 2003)","Signature(q-value(Storey et al. 2003) < 0.01)","mu","clr","pch"
"Clmp",56,51,0.134929580086109,-0.116262222178094,-0.417361645564112,0.676413904514368,0.765602669053602,0.279614608247131,FALSE,5.73989013201455,"black","46"
"Glce",217,190,0.191695624113532,-0.0594961781506707,-0.416325094691544,0.677172131977971,0.766361513114816,0.27990385057019,FALSE,7.66570342038771,"black","46"
"Wrnip1",238,208,0.194378045166852,-0.0568137570973504,-0.416154434306152,0.677296999881521,0.766436589478787,0.279931271262647,FALSE,7.79762874072452,"black","46"
"Plet1",267,216,0.305808429524086,0.054616627259884,0.415630836400117,0.677680158607203,0.766803912292519,0.280065431274869,FALSE,7.90779171692551,"black","46"
"Sin3b",692,595,0.217882369441419,-0.0333094328227833,-0.414362320903307,0.678608779066092,0.767788315350827,0.280424972042272,FALSE,9.32568704291602,"black","46"
"Crem",79,71,0.154033628672421,-0.0971581735917815,-0.412891462164015,0.679686136666157,0.768940817247803,0.28084590878457,FALSE,6.22676393384089,"black","46"
"Srpk1",3339,2776,0.266408525484856,0.0152167232206534,0.412411614174155,0.680037751853341,0.769272145863813,0.280966922371289,FALSE,11.5719961153207,"black","46"
"Orc4",477,412,0.211344928822292,-0.03984687344191,-0.412000444635784,0.680339097329449,0.769546556061945,0.281067147225719,FALSE,8.79217299159436,"black","46"
"Pfkl",618,532,0.216180592403186,-0.0350112098610167,-0.411705570038325,0.680555241873029,0.769724554528184,0.281132158914385,FALSE,9.16337273170278,"black","46"
"Tada1",368,319,0.206149342292143,-0.0450424599720594,-0.409427815729338,0.68222573015541,0.771547278381993,0.281761825868856,FALSE,8.42048728491094,"black","46"
"Tmem180",116,103,0.171480467944353,-0.0797113343198491,-0.409242210524783,0.682361920422592,0.771634658716222,0.281761825868856,FALSE,6.77224076115539,"black","46"
"Amdhd1",11,11,0,-0.251191802264202,-0.409104747039688,0.682462792736441,0.771582151597988,0.281761825868856,FALSE,3.4594316186373,"black","46"
"Hoga1",11,11,0,-0.251191802264202,-0.409104747039688,0.682462792736441,0.771582151597988,0.281761825868856,FALSE,3.4594316186373,"black","46"
"Msrb2",11,11,0,-0.251191802264202,-0.409104747039688,0.682462792736441,0.771582151597988,0.281761825868856,FALSE,3.4594316186373,"black","46"
"5830454E08Rik",11,11,0,-0.251191802264202,-0.409104747039688,0.682462792736441,0.771582151597988,0.281761825868856,FALSE,3.4594316186373,"black","46"
"Ccdc61",111,88,0.334984247712809,0.0837924454486065,0.409065082359627,0.682491900197477,0.771448548388948,0.281761825868856,FALSE,6.6269237424937,"black","46"
"Fbxl17",216,189,0.192645077942395,-0.058546724321807,-0.408668946379932,0.682782625853466,0.771710554596163,0.281857520322476,FALSE,7.65856496319227,"black","46"
"Mrpl24",395,342,0.207856328178568,-0.043335474085634,-0.40798663819174,0.683283484682415,0.772209996713233,0.282039935239343,FALSE,8.52178067897518,"black","46"
"Rabl2",63,49,0.362570079384708,0.111378277120506,0.407679713516119,0.683508832948687,0.772331363142899,0.282059924202465,FALSE,5.79599488380756,"black","46"
"Ncaph",63,49,0.362570079384708,0.111378277120506,0.407679713516119,0.683508832948687,0.772331363142899,0.282059924202465,FALSE,5.79599488380756,"black","46"
"Serpinh1",63,49,0.362570079384708,0.111378277120506,0.407679713516119,0.683508832948687,0.772331363142899,0.282059924202465,FALSE,5.79599488380756,"black","46"
"Noc4l",251,203,0.306207636765595,0.0550158345013931,0.40590202125583,0.684814592852056,0.77367328905165,0.282574384259843,FALSE,7.81843973556797,"black","46"
"Tdp1",47,43,0.12832409697554,-0.122867705288663,-0.404541761537645,0.685814374718905,0.77470254362252,0.282938102976897,FALSE,5.49042680318987,"black","46"
"Pvt1",47,43,0.12832409697554,-0.122867705288663,-0.404541761537645,0.685814374718905,0.77470254362252,0.282938102976897,FALSE,5.49042680318987,"black","46"
"Mex3d",79,62,0.349584437790228,0.0983926355260258,0.404205574091193,0.686061555133278,0.774881495986741,0.283015666562816,FALSE,6.12898852928199,"black","46"
"Btaf1",759,624,0.282553856553218,0.0313620542890153,0.404036088768457,0.686186181245737,0.774955415559545,0.28304266475193,FALSE,9.42667914713886,"black","46"
"4930556C24Rik",23,17,0.436099114806674,0.184907312542472,0.403767474704819,0.686383716280923,0.775044818892703,0.283050910935873,FALSE,4.30551239865368,"black","46"
"9030025P20Rik",23,17,0.436099114806674,0.184907312542472,0.403767474704819,0.686383716280923,0.775044818892703,0.283050910935873,FALSE,4.30551239865368,"black","46"
"Trem1",23,17,0.436099114806674,0.184907312542472,0.403767474704819,0.686383716280923,0.775044818892703,0.283050910935873,FALSE,4.30551239865368,"black","46"
"Tmem9",58,45,0.366127898797897,0.114936096533695,0.403413887281284,0.686643772201571,0.775204776013413,0.283133740504069,FALSE,5.67491704572862,"black","46"
"Pnkp",257,208,0.305184831052787,0.0539930287885848,0.403160604062589,0.686830079350105,0.775348266300829,0.283186148516841,FALSE,7.85303213366748,"black","46"
"Ubl4a",360,312,0.206450877467425,-0.0447409247967772,-0.402220829202668,0.687521514279311,0.776061910997981,0.283446798217085,FALSE,8.38862765759596,"black","46"
"Krtap12-1",21,20,0.0703893278913981,-0.180802474372804,-0.401929401186257,0.687735984195694,0.776170189868363,0.283461915651178,FALSE,4.35712275883306,"black","46"
"Nlrc3",21,20,0.0703893278913981,-0.180802474372804,-0.401929401186257,0.687735984195694,0.776170189868363,0.283461915651178,FALSE,4.35712275883306,"black","46"
"A3galt2",21,20,0.0703893278913981,-0.180802474372804,-0.401929401186257,0.687735984195694,0.776170189868363,0.283461915651178,FALSE,4.35712275883306,"black","46"
"Fam120aos",139,111,0.324525206373401,0.073333404109199,0.401350131270201,0.688162359489548,0.776517543947922,0.283613212389708,FALSE,6.95667846953681,"black","46"
"Anapc15",208,182,0.192645077942395,-0.058546724321807,-0.401029332008806,0.688398528481645,0.776717105847591,0.283686099849723,FALSE,7.60411717916989,"black","46"
"Sesn3",93,83,0.164119379761106,-0.0870724225030959,-0.400780508954384,0.688581730283308,0.776856875855942,0.283727543500069,FALSE,6.45709912122748,"black","46"
"Skint9",1059,906,0.225119633946102,-0.0260721683181003,-0.400731601258098,0.688617741869012,0.776830576307263,0.283727543500069,FALSE,9.93592705701928,"black","46"
"Rrp36",263,213,0.304209369066464,0.0530175668022614,0.400539291941082,0.688759349400364,0.776923393952775,0.283761443971237,FALSE,7.88681430475907,"black","46"
"Mcmbp",775,665,0.220841969773048,-0.0303498324911547,-0.399344176554119,0.689639620492958,0.777849339393221,0.2840987953923,FALSE,9.48763151527508,"black","46"
"Rp2h",115,102,0.17306470897288,-0.0781270932913228,-0.399266313732768,0.68969698552303,0.777847043788139,0.2840987953923,FALSE,6.75895769645794,"black","46"
"5430416N02Rik",90,71,0.342105976824993,0.0909141745607902,0.399155585748863,0.689778566862592,0.777872057618467,0.28410793137748,FALSE,6.32080010791718,"black","46"
"Fam83d",70,63,0.15200309344505,-0.0991887088191528,-0.396923447196106,0.691423913135822,0.77966039287984,0.284761098214805,FALSE,6.05328147022244,"black","46"
"Cd200",431,352,0.292112440451803,0.0409206381876001,0.396592798120895,0.691667764226967,0.77986820841675,0.284837000211439,FALSE,8.6054878388632,"black","46"
"Cenpm",28,21,0.415037499278843,0.163845697014641,0.396198294383034,0.691958749466467,0.780095546835124,0.28490776857376,FALSE,4.59983617241818,"black","46"
"Ednra",28,21,0.415037499278843,0.163845697014641,0.396198294383034,0.691958749466467,0.780095546835124,0.28490776857376,FALSE,4.59983617241818,"black","46"
"Ptpn18",14,10,0.485426827170242,0.23423502490604,0.395654938422992,0.692359602292558,0.780278754853569,0.284925643769627,FALSE,3.56464150847248,"black","46"
"Patz1",14,10,0.485426827170242,0.23423502490604,0.395654938422992,0.692359602292558,0.780278754853569,0.284925643769627,FALSE,3.56464150847248,"black","46"
"Fbxo47",14,10,0.485426827170242,0.23423502490604,0.395654938422992,0.692359602292558,0.780278754853569,0.284925643769627,FALSE,3.56464150847248,"black","46"
"St3gal1",14,10,0.485426827170242,0.23423502490604,0.395654938422992,0.692359602292558,0.780278754853569,0.284925643769627,FALSE,3.56464150847248,"black","46"
"Cldn8",14,10,0.485426827170242,0.23423502490604,0.395654938422992,0.692359602292558,0.780278754853569,0.284925643769627,FALSE,3.56464150847248,"black","46"
"1600023N17Rik",14,10,0.485426827170242,0.23423502490604,0.395654938422992,0.692359602292558,0.780278754853569,0.284925643769627,FALSE,3.56464150847248,"black","46"
"Acyp1",129,114,0.178337241258513,-0.0728545610056897,-0.393973844827617,0.693600349614801,0.781441674112176,0.285405093648324,FALSE,6.922058634794,"black","46"
"C1qbp",304,264,0.203533394085131,-0.0476584081790715,-0.393914728426823,0.693643996022972,0.781423617336616,0.285405093648324,FALSE,8.14616081640102,"black","46"
"Ube4b",1865,1546,0.270635311217752,0.01944350895355,0.393500319814751,0.693949987823762,0.781701083058251,0.285506434494071,FALSE,10.7296422595337,"black","46"
"Polr1e",200,175,0.192645077942395,-0.058546724321807,-0.393241349703519,0.694141231994524,0.781849254513013,0.285546915910102,FALSE,7.54753365080353,"black","46"
"Prr9",1116,954,0.226275855823676,-0.0249159464405262,-0.393054676391162,0.694279098527165,0.781937283496451,0.285546915910102,FALSE,10.0109833839173,"black","46"
"Ttc16",33,25,0.400537929583729,0.149346127319527,0.393043715396295,0.694287194023202,0.781845535170815,0.285546915910102,FALSE,4.84412515456659,"black","46"
"Ephb1",33,25,0.400537929583729,0.149346127319527,0.393043715396295,0.694287194023202,0.781845535170815,0.285546915910102,FALSE,4.84412515456659,"black","46"
"Map2k2",1024,876,0.225212940398826,-0.0259788618653761,-0.392636144523583,0.694588239661208,0.782083662799959,0.285639058097028,FALSE,9.88739352980059,"black","46"
"AI414108",38,29,0.389946518316013,0.138754716051811,0.392578697355642,0.694630675958353,0.782064199267014,0.285639058097028,FALSE,5.05295425428558,"black","46"
"Saal1",107,95,0.1716113780702,-0.0795804241940029,-0.392391241230832,0.694769156695997,0.782152863388418,0.285668339641189,FALSE,6.65566129736605,"black","46"
"Srbd1",207,167,0.309782665025273,0.0585908627610709,0.39232060467522,0.694821341161632,0.782144370541698,0.285668339641189,FALSE,7.53859562498669,"black","46"
"Melk",54,49,0.14017765804826,-0.111014144215943,-0.390984970264278,0.695808345370379,0.783188093744637,0.286049546341203,FALSE,5.68479867313934,"black","46"
"Ogg1",46,42,0.131244533278252,-0.11994726898595,-0.390504588492186,0.696163462985285,0.783520459629764,0.286082936035062,FALSE,5.45793968941789,"black","46"
"Thoc1",397,324,0.293145194258333,0.0419533919941306,0.390164004789484,0.696415276584961,0.783736511419738,0.286082936035062,FALSE,8.48642260001379,"black","46"
"Tipin",179,144,0.313890775821944,0.0626989735577418,0.390124158573663,0.696444739427228,0.783702316988876,0.286082936035062,FALSE,7.32687038935328,"black","46"
"Efcab5",10,10,0,-0.251191802264202,-0.390066036439097,0.696487716557479,0.783481371730967,0.286082936035062,FALSE,3.32192809488736,"black","46"
"Ccdc57",10,10,0,-0.251191802264202,-0.390066036439097,0.696487716557479,0.783481371730967,0.286082936035062,FALSE,3.32192809488736,"black","46"
"Rcor2",10,10,0,-0.251191802264202,-0.390066036439097,0.696487716557479,0.783481371730967,0.286082936035062,FALSE,3.32192809488736,"black","46"
"Bmyc",10,10,0,-0.251191802264202,-0.390066036439097,0.696487716557479,0.783481371730967,0.286082936035062,FALSE,3.32192809488736,"black","46"
"Kcnq2",10,10,0,-0.251191802264202,-0.390066036439097,0.696487716557479,0.783481371730967,0.286082936035062,FALSE,3.32192809488736,"black","46"
"Xkr8",10,10,0,-0.251191802264202,-0.390066036439097,0.696487716557479,0.783481371730967,0.286082936035062,FALSE,3.32192809488736,"black","46"
"Aunip",10,10,0,-0.251191802264202,-0.390066036439097,0.696487716557479,0.783481371730967,0.286082936035062,FALSE,3.32192809488736,"black","46"
"Mrpl32",358,310,0.207691371990018,-0.0435004302741844,-0.389897078791563,0.696612654095417,0.783352744128766,0.286109682811689,FALSE,8.37997009126925,"black","46"
"Exosc8",230,186,0.306331239836344,0.0551394375721414,0.389415165714519,0.696969055077817,0.783686224990899,0.286231482479086,FALSE,7.6923244310262,"black","46"
"Ypel3",713,612,0.220370423751238,-0.0308213785129648,-0.389018528435314,0.697262440146401,0.783948798292875,0.286317714795007,FALSE,9.36757305456827,"black","46"
"Lrrc40",213,172,0.30844486552374,0.057253063259538,0.388969433516951,0.697298757875336,0.783922324379938,0.286317714795007,FALSE,7.58048718746397,"black","46"
"Hnrnpdl",1213,1036,0.227555547433955,-0.0236362548302476,-0.388650929016299,0.697534386883992,0.78411990696591,0.286389879335727,FALSE,10.1305860614035,"black","46"
"Mmachc",64,50,0.356143810225276,0.104952007961073,0.387625852092239,0.698292934703531,0.784905234329849,0.286676710223452,FALSE,5.82192809488736,"black","46"
"Slc25a26",80,63,0.344648171387446,0.0934563691232435,0.386679890485929,0.698993205369318,0.785624926985771,0.286923920942001,FALSE,6.14960400919364,"black","46"
"Aebp2",1519,1295,0.230169771928168,-0.0210220303360347,-0.386650349972884,0.699015077567359,0.785582083826344,0.286923920942001,FALSE,10.453821268538,"black","46"
"1810011O10Rik",816,672,0.280107919192735,0.028916116928533,0.386425636028639,0.699181467008215,0.785701648543085,0.286967590442668,FALSE,9.53237138237513,"black","46"
"Dyrk1a",606,521,0.218034421194444,-0.0331573810697584,-0.385977471961872,0.699513353230399,0.786007152956245,0.287079172065892,FALSE,9.13415677287573,"black","46"
"1600014C10Rik",202,163,0.309483328520717,0.0582915262565151,0.385593333428516,0.699797871282942,0.786259384337205,0.287160412605874,FALSE,7.50346981849144,"black","46"
"C030034I22Rik",99,88,0.169925001442312,-0.0812668008218903,-0.385548083090412,0.699831389410171,0.786229585134367,0.287160412605874,FALSE,6.54439411935845,"black","46"
"Txnrd3",357,291,0.294904921120816,0.0437131188566135,0.385386877277585,0.699950803589223,0.786296283177565,0.287180853358477,FALSE,8.33232780346869,"black","46"
"Ift43",157,126,0.31734082539171,0.0661490231275079,0.38523766621134,0.70006133919892,0.786319272360069,0.287180853358477,FALSE,7.13595033619577,"black","46"
"Dusp13",157,126,0.31734082539171,0.0661490231275079,0.38523766621134,0.70006133919892,0.786319272360069,0.287180853358477,FALSE,7.13595033619577,"black","46"
"Wdr33",550,451,0.286304185156641,0.0351123828924391,0.384810378798543,0.700377909005952,0.786573646520835,0.287286076675972,FALSE,8.9601357158337,"black","46"
"Ppp1r35",29,27,0.103093492964104,-0.148098309300099,-0.384701532366589,0.700458559754174,0.786596761854121,0.287294519259118,FALSE,4.80643424864552,"black","46"
"Kank3",128,113,0.179821037584812,-0.0713707646793902,-0.384352242182226,0.700717392278945,0.786819949570639,0.287376035749944,FALSE,6.91008948120759,"black","46"
"Rpl30",20,19,0.0740005814437774,-0.177191220820425,-0.38416796257156,0.700853961958915,0.786905824560747,0.287407400504029,FALSE,4.28492780416547,"black","46"
"Cadm1",242,196,0.304153393159386,0.0529615908951839,0.383812965904808,0.701117077355062,0.787133755826864,0.287490649516355,FALSE,7.7667865406949,"black","46"
"Zfp772",811,695,0.222688936606403,-0.0285028656577995,-0.383531854001141,0.701325456495128,0.787300201697702,0.287551441765655,FALSE,9.55221363591407,"black","46"
"Ufd1l",758,650,0.221758130255276,-0.0294336720089262,-0.382956711799773,0.701751860754675,0.787711350641391,0.287701608717579,FALSE,9.45517497304346,"black","46"
"Ptp4a3",225,182,0.305986551018341,0.0547947487541386,0.382774128612876,0.701887245618949,0.78779578995287,0.287732449108201,FALSE,7.66078791570787,"black","46"
"Brap",1440,1192,0.272684575867512,0.0214927736033094,0.382063384758086,0.702414350045128,0.788319841775878,0.287919317549093,FALSE,10.3555108083959,"black","46"
"S1pr4",106,94,0.173331602885561,-0.0778601993786412,-0.381997140037404,0.702463485990915,0.788307425576402,0.287919317549093,FALSE,6.64125465312042,"black","46"
"Mettl16",247,215,0.200174381995217,-0.0510174202689851,-0.38031512763526,0.703711507472232,0.789640290518327,0.288406129612526,FALSE,7.84828004058707,"black","46"
"Pstpip2",300,244,0.298081352932995,0.0468895506687922,0.378744778950801,0.704877397483356,0.790880774573262,0.288859200725317,FALSE,8.07977801402938,"black","46"
"Ncf2",54,42,0.362570079384708,0.111378277120505,0.377437804645103,0.705848276756757,0.79190226046348,0.289232285528093,FALSE,5.57360246247111,"black","46"
"Lgi3",19,14,0.440572591385981,0.189380789121779,0.375568579850071,0.707237653127506,0.793325087177033,0.289701958309193,FALSE,4.02764121775059,"black","46"
"Sucnr1",19,14,0.440572591385981,0.189380789121779,0.375568579850071,0.707237653127506,0.793325087177033,0.289701958309193,FALSE,4.02764121775059,"black","46"
"Syde2",19,14,0.440572591385981,0.189380789121779,0.375568579850071,0.707237653127506,0.793325087177033,0.289701958309193,FALSE,4.02764121775059,"black","46"
"Strn4",710,609,0.221376796485712,-0.0298150057784901,-0.375458275240939,0.707319671985175,0.793281184022428,0.289701958309193,FALSE,9.36098681614919,"black","46"
"Sac3d1",98,87,0.17176634826648,-0.079425453997722,-0.374784755118922,0.707820552924974,0.793774954230756,0.289701958309193,FALSE,6.52882666998197,"black","46"
"Arntl",450,388,0.21386834902991,-0.0373234532342919,-0.374663532371136,0.707910716840633,0.793808086746711,0.289701958309193,FALSE,8.70684701670208,"black","46"
"Napepld",70,55,0.347923303420306,0.096731501156104,0.374169006243984,0.708278581409995,0.794152583574268,0.289701958309193,FALSE,5.95532136523481,"black","46"
"Slc9a2",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Ctla4",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Hmga2-ps1",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Olfr223",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Tubb2a-ps2",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Fkbp11",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Gm3435",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"AW112010",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"5830415F09Rik",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Cort",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Stx2",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Tspan33",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"P3h3",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Ceacam3",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Lmtk3",10,7,0.514573172829758,0.263381370565556,0.37410384785542,0.708327056044787,0.793663283897192,0.289701958309193,FALSE,3.06464150847248,"black","46"
"Sh3bp5l",1502,1280,0.23074100262691,-0.0204507996372921,-0.373995616009956,0.708407577823386,0.79321053711819,0.289710117030586,FALSE,10.4372985962008,"black","46"
"Kat8",249,202,0.301790449316286,0.0505986470520836,0.372106791145993,0.709813340224336,0.794716628782291,0.290260197963513,FALSE,7.80910670740994,"black","46"
"Lrpap1",232,202,0.199769512375777,-0.0514222898884252,-0.37153690615719,0.710237672772092,0.795123734714076,0.29040888825647,FALSE,7.75809623893968,"black","46"
"Tdrd3",503,433,0.216191375078802,-0.0350004271854004,-0.371310953241587,0.710405940683047,0.795244126623739,0.290452859878891,FALSE,8.86631890226613,"black","46"
"Ogdhl",9,9,0,-0.251191802264202,-0.370049100753831,0.711345905924606,0.796160225477155,0.290747913552889,FALSE,3.16992500144231,"black","46"
"Tnfsf10",9,9,0,-0.251191802264202,-0.370049100753831,0.711345905924606,0.796160225477155,0.290747913552889,FALSE,3.16992500144231,"black","46"
"Vtcn1",9,9,0,-0.251191802264202,-0.370049100753831,0.711345905924606,0.796160225477155,0.290747913552889,FALSE,3.16992500144231,"black","46"
"Scyl1",616,529,0.219662628580876,-0.0315291736833266,-0.369935647973241,0.711430439448542,0.796118749323078,0.290747913552889,FALSE,9.15695522640446,"black","46"
"Tpp1",897,740,0.277582714402948,0.0263909121387457,0.369934154583585,0.711431552194954,0.796051967529089,0.290747913552889,FALSE,9.67017281771779,"black","46"
"Tmem104",81,64,0.339850002884624,0.0886582006204219,0.369419867944153,0.71181479121425,0.796412738461261,0.290879680573232,FALSE,6.16992500144231,"black","46"
"Krtap6-1",164,132,0.31315788525963,0.061966082995428,0.369102086550491,0.712051633749983,0.796609666292697,0.290951605973138,FALSE,7.20097306198827,"black","46"
"Kdm8",44,34,0.371968777386958,0.120776975122756,0.368850892014862,0.712238868747956,0.796751066654235,0.291003250666914,FALSE,5.27344722994382,"black","46"
"LOC100504703",28,26,0.106915203916512,-0.14427659834769,-0.368012080534858,0.712864226398622,0.797382510010247,0.29122619680652,FALSE,4.75389732009935,"black","46"
"Zfp446",65,51,0.349942471056959,0.0987506687927568,0.367955632516634,0.71290631692847,0.797361481053836,0.29122619680652,FALSE,5.84739657749997,"black","46"
"Golga2",1837,1524,0.269488723618029,0.0182969213538262,0.36757752537644,0.713188275488257,0.797608717014154,0.291316496614259,FALSE,10.7083915493023,"black","46"
"Srprb",342,279,0.29373120305671,0.0425394007925079,0.36714976189745,0.713507310560501,0.797897372484181,0.291387563403245,FALSE,8.27098691335754,"black","46"
"Taf5l",334,289,0.208778609973374,-0.0424131922908287,-0.367118621436539,0.713530537733831,0.797855212332381,0.291387563403245,FALSE,8.27931498748736,"black","46"
"2310022A10Rik",553,454,0.284587182943794,0.0333953806795912,0.367099190773062,0.713545030890479,0.79780329401561,0.291387563403245,FALSE,8.96884207876281,"black","46"
"Zfp273",24,18,0.415037499278844,0.163845697014642,0.366808230596605,0.713762067823769,0.797943763875209,0.291426428475659,FALSE,4.37744375108173,"black","46"
"Arhgef28",24,18,0.415037499278844,0.163845697014642,0.366808230596605,0.713762067823769,0.797943763875209,0.291426428475659,FALSE,4.37744375108173,"black","46"
"Slc25a40",114,91,0.325095373966045,0.0739035717018425,0.366258943434021,0.714171862633701,0.798299662073266,0.291568855558789,FALSE,6.67034232718172,"black","46"
"Papolg",290,236,0.297266040653093,0.0460742383888905,0.365955375325972,0.714398374517807,0.79845062214063,0.29161154733219,FALSE,8.03127606968839,"black","46"
"Gphn",290,236,0.297266040653093,0.0460742383888905,0.365955375325972,0.714398374517807,0.79845062214063,0.29161154733219,FALSE,8.03127606968839,"black","46"
"AI317395",19,18,0.0780025120012731,-0.173189290262929,-0.365729982214696,0.714566571238628,0.798536375692937,0.291655312214681,FALSE,4.20892625744295,"black","46"
"Mios",267,217,0.299144699243075,0.0479528969788727,0.365341704075996,0.714856351336092,0.798792040340142,0.291748690493708,FALSE,7.91112358206602,"black","46"
"Creb3",595,511,0.219566377257685,-0.0316254250065174,-0.364690607779018,0.715342370370166,0.799266923207963,0.291922135455385,FALSE,9.10696266956646,"black","46"
"Ggps1",231,201,0.200697350237128,-0.0504944520270743,-0.363987394280177,0.715867422586926,0.799785333911424,0.291958233141256,FALSE,7.75140036629749,"black","46"
"Chtop",1120,926,0.274414633684732,0.0232228314205291,0.363952188993309,0.71589371204195,0.799746473228915,0.291958233141256,FALSE,9.9920757001026,"black","46"
"Yae1d1",142,114,0.316857105339941,0.0656653030757385,0.363723606599125,0.716064413533927,0.799868932459846,0.291958233141256,FALSE,6.99131856683471,"black","46"
"Pramef12",52,47,0.145850866463454,-0.105340935800748,-0.363711206354893,0.716073674233929,0.799811051185031,0.291958233141256,FALSE,5.62751428490937,"black","46"
"Adat3",34,26,0.387023123109247,0.135831320845045,0.363702623102331,0.716080084368186,0.799613601500929,0.291958233141256,FALSE,4.89395127969571,"black","46"
"Scgb1a1",34,26,0.387023123109247,0.135831320845045,0.363702623102331,0.716080084368186,0.799613601500929,0.291958233141256,FALSE,4.89395127969571,"black","46"
"Slc2a6",34,26,0.387023123109247,0.135831320845045,0.363702623102331,0.716080084368186,0.799613601500929,0.291958233141256,FALSE,4.89395127969571,"black","46"
"Rps19-ps3",34,26,0.387023123109247,0.135831320845045,0.363702623102331,0.716080084368186,0.799613601500929,0.291958233141256,FALSE,4.89395127969571,"black","46"
"Svopl",34,26,0.387023123109247,0.135831320845045,0.363702623102331,0.716080084368186,0.799613601500929,0.291958233141256,FALSE,4.89395127969571,"black","46"
"4930578I06Rik",29,22,0.398549376490275,0.147357574226072,0.363672868782424,0.716102305608169,0.799399828817098,0.291958233141256,FALSE,4.65870630688243,"black","46"
"Ccl25",29,22,0.398549376490275,0.147357574226072,0.363672868782424,0.716102305608169,0.799399828817098,0.291958233141256,FALSE,4.65870630688243,"black","46"
"9330020H09Rik",76,60,0.341036917835067,0.0898451155708641,0.362552242812511,0.716939390883746,0.800197854133617,0.292249691495945,FALSE,6.07740905452605,"black","46"
"Hdac8",76,60,0.341036917835067,0.0898451155708641,0.362552242812511,0.716939390883746,0.800197854133617,0.292249691495945,FALSE,6.07740905452605,"black","46"
"2810001G20Rik",36,33,0.125530882083859,-0.125660920180344,-0.362274673063382,0.717146782555007,0.800292907031217,0.292284409008127,FALSE,5.10715956040038,"black","46"
"Hnmt",36,33,0.125530882083859,-0.125660920180344,-0.362274673063382,0.717146782555007,0.800292907031217,0.292284409008127,FALSE,5.10715956040038,"black","46"
"Trappc5",340,294,0.209718591301339,-0.0414732109628633,-0.362133590702483,0.717252202997596,0.800308247976612,0.292296741142428,FALSE,8.30453164048703,"black","46"
"Psors1c2",442,362,0.288056672308226,0.0368648700440237,0.362070604996192,0.717299269309503,0.800292573196553,0.292296741142428,FALSE,8.64387422323732,"black","46"
"Sparc",44,40,0.137503523749935,-0.113688278514268,-0.361599462280171,0.717651366553241,0.800583093667393,0.292390395736372,FALSE,5.39067985676233,"black","46"
"Klhdc2",44,40,0.137503523749935,-0.113688278514268,-0.361599462280171,0.717651366553241,0.800583093667393,0.292390395736372,FALSE,5.39067985676233,"black","46"
"Ctr9",495,406,0.285948797781796,0.0347569955175932,0.361388863733337,0.717808771746642,0.800656377003601,0.292429615881963,FALSE,8.80831031607607,"black","46"
"Pi4k2a",1428,1183,0.27154590568931,0.0203541034251075,0.360381989088964,0.718561493668451,0.80142771140349,0.292686196608812,FALSE,10.3440073111844,"black","46"
"Abt1",175,153,0.193823269139677,-0.0573685331245256,-0.360366795857266,0.718572853957321,0.801372127624861,0.292686196608812,FALSE,7.35429947726249,"black","46"
"Ugt1a1",360,311,0.211082326199071,-0.0401094760651318,-0.360294819023481,0.718626673347584,0.801363900833399,0.292686196608812,FALSE,8.38631193323014,"black","46"
